CustomerID,Cluster,SegmentLabel,Recency,Frequency,Monetary,AvgOrderValue
14195,2,At-Risk (High Value),202,2,1012.0,506.0
14196,2,At-Risk (High Value),107,1,335.52,335.52
14198,1,Loyal Customers,18,4,701.4000000000001,175.35000000000002
14199,0,Potential Loyalists,218,1,185.39999999999998,185.39999999999998
14201,1,Loyal Customers,60,7,747.44,106.77714285714286
14204,1,Loyal Customers,2,1,161.03,161.03
14205,1,Loyal Customers,17,2,466.70000000000005,233.35000000000002
14206,2,At-Risk (High Value),239,1,328.15999999999997,328.15999999999997
14208,0,Potential Loyalists,95,1,151.74,151.74
14209,4,Champions (High-Value Loyal),11,6,2073.4300000000003,345.5716666666667
14210,4,Champions (High-Value Loyal),106,6,1905.8400000000001,317.64000000000004
14211,4,Champions (High-Value Loyal),53,9,2241.1,249.0111111111111
14212,3,Loyal Customers,90,1,1070.48,1070.48
14214,1,Loyal Customers,31,5,1004.38,200.876
14215,4,Champions (High-Value Loyal),12,6,1789.72,298.2866666666667
14216,4,Champions (High-Value Loyal),3,4,1839.3,459.825
14217,4,Champions (High-Value Loyal),2,17,2004.98,117.94
14218,1,Loyal Customers,43,1,169.48000000000002,169.48000000000002
14219,0,Potential Loyalists,4,1,89.94,89.94
14220,2,At-Risk (High Value),247,2,632.4000000000001,316.20000000000005
14221,4,Champions (High-Value Loyal),42,9,3432.8,381.4222222222222
14222,3,Loyal Customers,177,1,683.17,683.17
14223,1,Loyal Customers,92,3,991.13,330.37666666666667
14224,1,Loyal Customers,110,4,1050.12,262.53
14226,4,Champions (High-Value Loyal),29,5,2232.19,446.438
14227,4,Champions (High-Value Loyal),26,10,3350.96,335.096
14229,3,Loyal Customers,52,3,1547.1999999999998,515.7333333333332
14231,1,Loyal Customers,184,3,925.71,308.57
14232,4,Champions (High-Value Loyal),43,5,2048.07,409.61400000000003
14233,1,Loyal Customers,49,4,1462.72,365.68
14234,1,Loyal Customers,22,4,775.4599999999999,193.86499999999998
14235,3,Loyal Customers,75,5,3144.86,628.972
14236,1,Loyal Customers,81,2,490.86,245.43
14237,2,At-Risk (High Value),373,1,161.0,161.0
14238,2,At-Risk (High Value),326,1,146.85,146.85
14239,4,Champions (High-Value Loyal),43,11,2380.85,216.4409090909091
14240,1,Loyal Customers,30,2,890.34,445.17
14241,2,At-Risk (High Value),184,1,213.70000000000002,213.70000000000002
14242,2,At-Risk (High Value),235,2,280.54999999999995,140.27499999999998
14243,4,Champions (High-Value Loyal),9,10,2588.77,258.877
14245,3,Loyal Customers,220,2,1693.45,846.725
14246,3,Loyal Customers,111,3,1474.06,491.3533333333333
14247,2,At-Risk (High Value),278,1,136.76999999999998,136.76999999999998
14248,2,At-Risk (High Value),318,1,302.58,302.58
14250,3,Loyal Customers,7,3,1904.05,634.6833333333333
14251,3,Loyal Customers,2,5,2879.7,575.9399999999999
14256,2,At-Risk (High Value),260,2,969.06,484.53
14257,4,Champions (High-Value Loyal),64,5,3099.7200000000003,619.9440000000001
14258,4,Champions (High-Value Loyal),9,9,12669.98,1407.7755555555555
14259,0,Potential Loyalists,142,1,120.0,120.0
14261,3,Loyal Customers,51,2,1163.45,581.725
14262,4,Champions (High-Value Loyal),8,8,2618.23,327.27875
14264,0,Potential Loyalists,155,2,333.97,166.985
14265,1,Loyal Customers,109,2,530.1800000000001,265.09000000000003
14267,3,Loyal Customers,163,3,1516.24,505.41333333333336
14270,2,At-Risk (High Value),332,1,492.65000000000003,492.65000000000003
14271,0,Potential Loyalists,226,1,112.32,112.32
14272,1,Loyal Customers,74,2,437.96000000000004,218.98000000000002
14273,1,Loyal Customers,51,4,559.97,139.9925
14276,3,Loyal Customers,99,3,1119.74,373.24666666666667
14277,3,Loyal Customers,15,3,4216.2,1405.3999999999999
14280,0,Potential Loyalists,197,1,134.04,134.04
14282,4,Champions (High-Value Loyal),3,15,3729.34,248.62266666666667
14284,1,Loyal Customers,31,2,595.25,297.625
14285,1,Loyal Customers,21,4,1910.0100000000002,477.50250000000005
14286,3,Loyal Customers,24,3,4628.75,1542.9166666666667
14287,0,Potential Loyalists,8,3,176.63,58.876666666666665
14288,2,At-Risk (High Value),213,1,426.6,426.6
14289,1,Loyal Customers,9,6,911.26,151.87666666666667
14290,4,Champions (High-Value Loyal),11,5,2314.65,462.93
14291,4,Champions (High-Value Loyal),2,11,3883.25,353.02272727272725
14292,4,Champions (High-Value Loyal),8,9,4871.93,541.3255555555556
14293,1,Loyal Customers,3,4,1046.56,261.64
14295,0,Potential Loyalists,40,1,166.20000000000002,166.20000000000002
14297,1,Loyal Customers,18,4,1305.33,326.3325
14298,4,Champions (High-Value Loyal),8,44,51527.3,1171.075
14299,4,Champions (High-Value Loyal),8,9,3965.62,440.6244444444444
14300,0,Potential Loyalists,19,1,43.2,43.2
14301,3,Loyal Customers,117,1,640.14,640.14
14304,2,At-Risk (High Value),223,1,383.45,383.45
14305,3,Loyal Customers,71,3,1858.96,619.6533333333333
14306,3,Loyal Customers,51,2,2093.32,1046.66
14307,4,Champions (High-Value Loyal),89,6,2995.7200000000003,499.2866666666667
14309,4,Champions (High-Value Loyal),8,9,2352.53,261.39222222222224
14311,2,At-Risk (High Value),243,1,310.26,310.26
14312,4,Champions (High-Value Loyal),47,6,1611.5900000000001,268.59833333333336
14314,2,At-Risk (High Value),107,1,120.0,120.0
14315,4,Champions (High-Value Loyal),45,6,2481.13,413.5216666666667
14317,3,Loyal Customers,65,1,508.58000000000004,508.58000000000004
14320,2,At-Risk (High Value),207,2,477.78999999999996,238.89499999999998
14321,4,Champions (High-Value Loyal),11,5,1530.75,306.15
14323,1,Loyal Customers,115,2,605.06,302.53
14326,2,At-Risk (High Value),242,1,183.85,183.85
14327,2,At-Risk (High Value),163,1,311.65,311.65
14329,4,Champions (High-Value Loyal),17,7,5014.84,716.4057142857143
14331,1,Loyal Customers,124,2,462.66,231.33
14332,1,Loyal Customers,23,3,866.3100000000001,288.77000000000004
14333,1,Loyal Customers,68,1,415.2,415.2
14334,4,Champions (High-Value Loyal),17,8,2552.21,319.02625
14335,1,Loyal Customers,16,2,468.26,234.13
14336,3,Loyal Customers,17,4,1614.91,403.7275
14338,1,Loyal Customers,161,2,588.22,294.11
14339,2,At-Risk (High Value),243,1,309.52,309.52
14340,0,Potential Loyalists,219,1,134.7,134.7
14341,4,Champions (High-Value Loyal),45,8,2182.28,272.785
14342,1,Loyal Customers,21,4,668.56,167.14
14344,1,Loyal Customers,127,8,889.9300000000001,111.24125000000001
14345,0,Potential Loyalists,39,1,108.97999999999999,108.97999999999999
14346,3,Loyal Customers,121,2,1021.5799999999999,510.78999999999996
14348,2,At-Risk (High Value),260,1,409.57,409.57
14349,1,Loyal Customers,10,1,133.5,133.5
14350,2,At-Risk (High Value),274,1,282.93,282.93
14351,0,Potential Loyalists,165,1,51.0,51.0
14352,1,Loyal Customers,157,4,1078.96,269.74
14353,0,Potential Loyalists,215,1,90.6,90.6
14354,0,Potential Loyalists,6,2,163.62,81.81
14355,2,At-Risk (High Value),366,1,174.4,174.4
14356,1,Loyal Customers,80,2,701.23,350.615
14357,1,Loyal Customers,43,1,225.77,225.77
14359,1,Loyal Customers,19,3,912.1800000000001,304.06
14360,4,Champions (High-Value Loyal),32,4,2128.23,532.0575
14362,1,Loyal Customers,22,1,161.2,161.2
14364,4,Champions (High-Value Loyal),109,8,3717.35,464.66875
14367,4,Champions (High-Value Loyal),8,16,9261.52,578.845
14368,2,At-Risk (High Value),320,1,155.0,155.0
14371,0,Potential Loyalists,295,1,100.5,100.5
14373,0,Potential Loyalists,358,1,76.55,76.55
14375,2,At-Risk (High Value),185,1,257.68,257.68
14377,2,At-Risk (High Value),191,2,617.05,308.525
14379,1,Loyal Customers,44,2,348.1,174.05
14381,1,Loyal Customers,52,1,202.68,202.68
14382,3,Loyal Customers,26,1,626.0699999999999,626.0699999999999
14383,3,Loyal Customers,38,3,1247.69,415.8966666666667
14385,0,Potential Loyalists,9,3,202.10999999999999,67.36999999999999
14386,2,At-Risk (High Value),297,1,142.4,142.4
14387,3,Loyal Customers,33,3,1770.56,590.1866666666666
14388,4,Champions (High-Value Loyal),10,8,3212.84,401.605
14389,3,Loyal Customers,65,2,1043.46,521.73
14390,4,Champions (High-Value Loyal),10,9,4652.82,516.98
14393,0,Potential Loyalists,218,1,67.95,67.95
14395,4,Champions (High-Value Loyal),2,9,3507.71,389.74555555555554
14396,1,Loyal Customers,65,2,487.99,243.995
14397,4,Champions (High-Value Loyal),3,19,2612.96,137.52421052631578
14400,3,Loyal Customers,149,1,574.7,574.7
14401,4,Champions (High-Value Loyal),4,13,4051.48,311.6523076923077
14403,1,Loyal Customers,130,4,1475.81,368.9525
14404,4,Champions (High-Value Loyal),34,6,1474.32,245.72
14406,0,Potential Loyalists,119,1,156.75,156.75
14407,4,Champions (High-Value Loyal),107,6,2157.73,359.62166666666667
14408,4,Champions (High-Value Loyal),11,7,2606.53,372.3614285714286
14409,4,Champions (High-Value Loyal),71,6,2059.4500000000003,343.24166666666673
14410,4,Champions (High-Value Loyal),92,9,1105.07,122.78555555555555
14411,2,At-Risk (High Value),311,1,1063.0,1063.0
14412,3,Loyal Customers,43,2,770.03,385.015
14413,2,At-Risk (High Value),362,1,122.7,122.7
14414,4,Champions (High-Value Loyal),92,7,1496.98,213.8542857142857
14415,4,Champions (High-Value Loyal),1,13,5900.280000000001,453.8676923076924
14416,1,Loyal Customers,22,2,490.22,245.11
14418,3,Loyal Customers,4,3,1937.25,645.75
14419,1,Loyal Customers,11,6,1058.06,176.34333333333333
14420,3,Loyal Customers,99,1,387.52,387.52
14421,1,Loyal Customers,57,2,813.11,406.555
14422,4,Champions (High-Value Loyal),1,6,4263.64,710.6066666666667
14423,2,At-Risk (High Value),218,1,265.2,265.2
14424,0,Potential Loyalists,18,1,322.08,322.08
14426,4,Champions (High-Value Loyal),24,10,4481.67,448.16700000000003
14427,1,Loyal Customers,50,2,363.34000000000003,181.67000000000002
14428,1,Loyal Customers,7,5,1244.83,248.96599999999998
14431,2,At-Risk (High Value),303,1,470.36,470.36
14432,4,Champions (High-Value Loyal),10,6,2255.51,375.91833333333335
14434,1,Loyal Customers,22,6,1372.8,228.79999999999998
14436,0,Potential Loyalists,99,1,89.06,89.06
14437,0,Potential Loyalists,366,1,63.0,63.0
14438,2,At-Risk (High Value),306,1,131.9,131.9
14439,3,Loyal Customers,320,1,2661.24,2661.24
14440,4,Champions (High-Value Loyal),8,5,2357.6800000000003,471.53600000000006
14441,1,Loyal Customers,1,4,1712.89,428.2225
14442,3,Loyal Customers,205,2,1589.8200000000002,794.9100000000001
14443,4,Champions (High-Value Loyal),54,4,1420.2,355.05
14446,4,Champions (High-Value Loyal),1,4,1039.58,259.895
14447,1,Loyal Customers,19,5,1163.23,232.64600000000002
14448,1,Loyal Customers,9,2,375.35,187.675
14449,4,Champions (High-Value Loyal),19,4,907.1,226.775
14450,1,Loyal Customers,181,3,483.25,161.08333333333334
14451,1,Loyal Customers,60,2,662.5899999999999,331.29499999999996
14452,1,Loyal Customers,11,2,264.44,132.22
14453,0,Potential Loyalists,190,1,119.93,119.93
14456,4,Champions (High-Value Loyal),5,9,3062.3999999999996,340.26666666666665
14457,2,At-Risk (High Value),311,1,113.64,113.64
14459,3,Loyal Customers,155,1,1837.92,1837.92
14460,1,Loyal Customers,110,3,434.34,144.78
14461,3,Loyal Customers,148,3,2103.06,701.02
14462,4,Champions (High-Value Loyal),66,11,2004.02,182.18363636363637
14463,0,Potential Loyalists,98,3,529.62,176.54
14465,2,At-Risk (High Value),247,3,1058.62,352.8733333333333
14466,4,Champions (High-Value Loyal),29,7,2272.4,324.62857142857143
14467,1,Loyal Customers,18,4,598.76,149.69
14470,1,Loyal Customers,12,2,461.19,230.595
14472,4,Champions (High-Value Loyal),104,8,1936.84,242.105
14473,0,Potential Loyalists,74,2,234.34000000000003,117.17000000000002
14474,1,Loyal Customers,46,1,547.66,547.66
14475,1,Loyal Customers,72,3,925.85,308.6166666666667
14476,2,At-Risk (High Value),257,1,215.7,215.7
14477,1,Loyal Customers,20,4,1309.6,327.4
14479,2,At-Risk (High Value),254,2,316.25,158.125
14480,1,Loyal Customers,11,1,279.05,279.05
14481,2,At-Risk (High Value),165,2,636.51,318.255
14482,4,Champions (High-Value Loyal),18,6,2068.15,344.69166666666666
14483,2,At-Risk (High Value),282,1,137.1,137.1
14484,1,Loyal Customers,50,1,321.92,321.92
14485,1,Loyal Customers,39,1,165.75,165.75
14487,4,Champions (High-Value Loyal),27,6,1196.33,199.38833333333332
14488,3,Loyal Customers,68,1,1064.28,1064.28
14489,2,At-Risk (High Value),207,1,463.38,463.38
14491,2,At-Risk (High Value),175,2,340.93,170.465
14493,4,Champions (High-Value Loyal),7,5,2383.24,476.64799999999997
14494,0,Potential Loyalists,26,1,139.56,139.56
14495,0,Potential Loyalists,51,2,123.8,61.9
14496,2,At-Risk (High Value),312,2,538.8100000000001,269.40500000000003
14497,2,At-Risk (High Value),309,1,475.37,475.37
14498,4,Champions (High-Value Loyal),43,5,1957.32,391.464
14499,1,Loyal Customers,26,3,815.32,271.77333333333337
14500,0,Potential Loyalists,88,3,356.85,118.95
14501,0,Potential Loyalists,184,2,251.21,125.605
14502,4,Champions (High-Value Loyal),20,11,2470.67,224.60636363636365
14503,4,Champions (High-Value Loyal),3,6,3543.26,590.5433333333334
14504,1,Loyal Customers,47,4,673.26,168.315
14505,4,Champions (High-Value Loyal),17,8,5905.64,738.205
14506,4,Champions (High-Value Loyal),17,5,2012.17,402.434
14507,4,Champions (High-Value Loyal),24,6,1383.18,230.53
14508,1,Loyal Customers,22,2,276.42,138.21
14511,1,Loyal Customers,11,5,1314.81,262.962
14512,0,Potential Loyalists,188,2,275.28,137.64
14513,1,Loyal Customers,101,3,455.59000000000003,151.86333333333334
14514,1,Loyal Customers,61,3,1055.35,351.7833333333333
14515,4,Champions (High-Value Loyal),18,6,2102.09,350.34833333333336
14517,1,Loyal Customers,33,2,330.45,165.225
14518,1,Loyal Customers,64,1,174.37,174.37
14520,0,Potential Loyalists,2,2,270.6,135.3
14522,1,Loyal Customers,24,4,974.54,243.635
14523,1,Loyal Customers,108,1,241.09,241.09
14524,4,Champions (High-Value Loyal),32,9,1867.68,207.52
14525,4,Champions (High-Value Loyal),20,9,4332.2,481.35555555555555
14527,4,Champions (High-Value Loyal),3,55,8508.82,154.7058181818182
14528,1,Loyal Customers,37,1,364.21999999999997,364.21999999999997
14529,1,Loyal Customers,60,3,620.04,206.67999999999998
14530,4,Champions (High-Value Loyal),26,6,2925.91,487.65166666666664
14532,2,At-Risk (High Value),236,4,932.8500000000001,233.21250000000003
14533,4,Champions (High-Value Loyal),25,7,1949.72,278.5314285714286
14534,4,Champions (High-Value Loyal),3,18,4447.05,247.05833333333334
14535,3,Loyal Customers,60,3,2864.19,954.73
14536,2,At-Risk (High Value),260,1,171.8,171.8
14537,1,Loyal Customers,58,1,355.56,355.56
14538,1,Loyal Customers,65,2,388.25,194.125
14539,1,Loyal Customers,16,2,537.48,268.74
14540,1,Loyal Customers,10,3,996.26,332.08666666666664
14541,4,Champions (High-Value Loyal),59,8,1461.65,182.70625
14542,0,Potential Loyalists,186,1,103.25,103.25
14543,4,Champions (High-Value Loyal),29,16,3630.33,226.895625
14544,3,Loyal Customers,24,2,2024.45,1012.225
14546,4,Champions (High-Value Loyal),5,5,2578.09,515.618
14547,4,Champions (High-Value Loyal),4,8,4007.54,500.9425
14548,2,At-Risk (High Value),151,2,652.8,326.4
14549,2,At-Risk (High Value),311,1,289.24,289.24
14550,1,Loyal Customers,11,2,765.6200000000001,382.81000000000006
14551,0,Potential Loyalists,18,2,186.23000000000002,93.11500000000001
14552,2,At-Risk (High Value),152,1,165.07,165.07
14553,1,Loyal Customers,19,5,859.27,171.85399999999998
14554,4,Champions (High-Value Loyal),10,4,2381.04,595.26
14555,1,Loyal Customers,57,2,324.14,162.07
14557,3,Loyal Customers,85,1,788.38,788.38
14560,4,Champions (High-Value Loyal),7,22,2237.77,101.71681818181818
14561,3,Loyal Customers,76,3,1080.76,360.25333333333333
14562,4,Champions (High-Value Loyal),4,18,5074.77,281.9316666666667
14565,3,Loyal Customers,96,4,3099.12,774.78
14566,3,Loyal Customers,111,1,1432.0,1432.0
14567,3,Loyal Customers,57,2,1530.3600000000001,765.1800000000001
14569,1,Loyal Customers,1,1,227.39,227.39
14570,2,At-Risk (High Value),281,2,218.06,109.03
14572,4,Champions (High-Value Loyal),3,7,2832.84,404.6914285714286
14573,4,Champions (High-Value Loyal),180,9,1653.42,183.71333333333334
14576,0,Potential Loyalists,372,1,35.400000000000006,35.400000000000006
14577,1,Loyal Customers,13,4,859.71,214.9275
14578,1,Loyal Customers,3,1,168.63,168.63
14581,1,Loyal Customers,17,1,138.6,138.6
14582,0,Potential Loyalists,41,1,114.11,114.11
14583,4,Champions (High-Value Loyal),6,5,1052.55,210.51
14584,1,Loyal Customers,169,4,1042.26,260.565
14585,1,Loyal Customers,50,1,157.05,157.05
14586,2,At-Risk (High Value),277,1,237.36,237.36
14587,4,Champions (High-Value Loyal),19,9,1601.1399999999999,177.90444444444444
14589,0,Potential Loyalists,372,1,39.75,39.75
14591,4,Champions (High-Value Loyal),15,4,1447.14,361.785
14592,1,Loyal Customers,35,3,570.46,190.15333333333334
14593,1,Loyal Customers,22,3,617.99,205.99666666666667
14594,1,Loyal Customers,7,2,379.83,189.915
14595,4,Champions (High-Value Loyal),20,6,1740.6,290.09999999999997
14597,3,Loyal Customers,11,2,883.15,441.575
14598,1,Loyal Customers,44,1,221.97,221.97
14600,2,At-Risk (High Value),306,1,393.33000000000004,393.33000000000004
14601,1,Loyal Customers,11,1,213.96,213.96
14603,2,At-Risk (High Value),275,1,660.0,660.0
14606,4,Champions (High-Value Loyal),1,93,12156.65,130.71666666666667
14607,4,Champions (High-Value Loyal),16,14,16569.5,1183.5357142857142
14608,1,Loyal Customers,4,4,1785.15,446.2875
14609,1,Loyal Customers,72,4,601.56,150.39
14616,0,Potential Loyalists,243,3,406.08000000000004,135.36
14618,1,Loyal Customers,9,3,553.44,184.48000000000002
14619,2,At-Risk (High Value),246,1,394.44,394.44
14620,2,At-Risk (High Value),206,2,412.78,206.39
14621,4,Champions (High-Value Loyal),1,5,1788.3600000000001,357.672
14622,2,At-Risk (High Value),185,1,320.58000000000004,320.58000000000004
14623,1,Loyal Customers,32,5,889.25,177.85
14624,0,Potential Loyalists,57,2,225.85,112.925
14625,2,At-Risk (High Value),196,2,899.63,449.815
14626,3,Loyal Customers,24,4,2791.27,697.8175
14628,1,Loyal Customers,91,2,671.96,335.98
14629,3,Loyal Customers,4,2,959.01,479.505
14631,1,Loyal Customers,51,3,1006.98,335.66
14632,2,At-Risk (High Value),263,1,114.56,114.56
14633,2,At-Risk (High Value),266,1,344.90000000000003,344.90000000000003
14636,1,Loyal Customers,36,2,609.85,304.925
14638,1,Loyal Customers,51,1,443.6,443.6
14639,4,Champions (High-Value Loyal),52,6,2984.49,497.41499999999996
14640,4,Champions (High-Value Loyal),24,6,2125.08,354.18
14641,0,Potential Loyalists,22,1,110.46,110.46
14642,0,Potential Loyalists,59,1,96.12,96.12
14643,3,Loyal Customers,170,2,693.81,346.905
14644,1,Loyal Customers,68,2,830.76,415.38
14645,1,Loyal Customers,157,2,597.09,298.545
14646,4,Champions (High-Value Loyal),2,73,280206.01999999996,3838.438630136986
14647,2,At-Risk (High Value),201,1,243.22,243.22
14649,4,Champions (High-Value Loyal),5,4,1417.29,354.3225
14651,1,Loyal Customers,67,2,654.6,327.3
14652,0,Potential Loyalists,77,1,114.18,114.18
14653,4,Champions (High-Value Loyal),1,7,1947.55,278.2214285714286
14655,3,Loyal Customers,8,4,1932.23,483.0575
14656,1,Loyal Customers,169,2,291.05,145.525
14657,1,Loyal Customers,18,4,848.22,212.055
14658,0,Potential Loyalists,5,2,247.15,123.575
14659,4,Champions (High-Value Loyal),9,9,2529.93,281.1033333333333
14660,1,Loyal Customers,87,2,285.74,142.87
14661,0,Potential Loyalists,27,1,107.95,107.95
14662,1,Loyal Customers,29,4,771.1700000000001,192.79250000000002
14664,1,Loyal Customers,20,2,637.89,318.945
14665,4,Champions (High-Value Loyal),61,5,1835.7,367.14
14666,1,Loyal Customers,24,1,195.25,195.25
14667,4,Champions (High-Value Loyal),11,25,9241.2,369.648
14669,3,Loyal Customers,242,3,1269.99,423.33
14670,2,At-Risk (High Value),280,2,411.53,205.765
14672,2,At-Risk (High Value),235,2,765.55,382.775
14673,4,Champions (High-Value Loyal),3,5,1736.4,347.28000000000003
